analysis_set,analysis_tier,cohort,wave,n,n_classes,reference_bic,reference_entropy_separation,reference_mean_max_posterior,replicate_id,resample_design,adjusted_rand_index_vs_reference,mean_centroid_distance_vs_reference,max_centroid_distance_vs_reference,aligned_component_order,replicate_min_class_pct_on_full_data,replicate_entropy_separation_on_full_data,replicate_converged,skip_reason,source_note
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,9,nonparametric_bootstrap,0.3668,0.5354,0.7734,"1,2,3,4",7.03,0.9745,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,10,nonparametric_bootstrap,0.3667,0.5235,0.7575,"1,2,3,4",6.9,0.9754,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,11,nonparametric_bootstrap,0.3602,0.7016,0.7788,"1,2,3,4",7.15,0.9706,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,12,nonparametric_bootstrap,0.3683,0.5057,0.775,"1,2,3,4",7.49,0.9745,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,13,nonparametric_bootstrap,0.3673,0.4943,0.7541,"1,2,3,4",7.42,0.975,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,14,nonparametric_bootstrap,0.9988,0.0324,0.0654,"1,2,3,4",7.28,0.932,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,15,nonparametric_bootstrap,0.3674,0.5091,0.7789,"1,2,3,4",7.09,0.9741,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,16,nonparametric_bootstrap,0.9932,0.0777,0.2126,"1,2,3,4",7.18,0.9373,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,17,nonparametric_bootstrap,0.3611,0.799,1.0212,"2,1,3,4",4.28,0.9506,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,18,nonparametric_bootstrap,0.3669,0.5105,0.7683,"1,2,3,4",7.11,0.9738,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,19,nonparametric_bootstrap,0.9919,0.056,0.161,"1,2,3,4",7.85,0.9346,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,20,nonparametric_bootstrap,0.9974,0.0337,0.0561,"1,2,3,4",7.0,0.9324,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,21,nonparametric_bootstrap,0.3601,0.6408,0.7644,"1,2,3,4",7.07,0.9704,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,22,nonparametric_bootstrap,0.3677,0.5147,0.7926,"1,2,3,4",7.04,0.975,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,23,nonparametric_bootstrap,0.3613,0.6646,0.7607,"1,2,3,4",7.69,0.9703,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,24,nonparametric_bootstrap,0.3672,0.5038,0.7712,"1,2,3,4",7.34,0.9746,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,25,nonparametric_bootstrap,0.3593,0.7364,0.8557,"1,2,3,4",7.0,0.9705,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,26,nonparametric_bootstrap,0.3667,0.515,0.7811,"1,2,3,4",7.28,0.974,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,27,nonparametric_bootstrap,0.3664,0.5104,0.7448,"1,2,3,4",6.88,0.9762,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,28,nonparametric_bootstrap,0.9981,0.0563,0.1501,"1,2,3,4",7.09,0.9325,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,29,nonparametric_bootstrap,0.3659,0.5503,0.7787,"1,2,3,4",6.72,0.9758,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,30,nonparametric_bootstrap,0.3667,0.5046,0.7708,"1,2,3,4",7.04,0.9749,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,31,nonparametric_bootstrap,0.9919,0.0733,0.1784,"1,2,3,4",6.88,0.9335,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,32,nonparametric_bootstrap,0.3681,0.5101,0.769,"1,2,3,4",7.28,0.9749,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,33,nonparametric_bootstrap,0.367,0.52,0.7701,"1,2,3,4",7.13,0.9745,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,34,nonparametric_bootstrap,0.367,0.5037,0.7504,"1,2,3,4",7.05,0.9746,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,35,nonparametric_bootstrap,0.9982,0.031,0.0484,"1,2,3,4",7.27,0.932,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,36,nonparametric_bootstrap,0.3669,0.4933,0.7603,"1,2,3,4",7.07,0.9751,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,37,nonparametric_bootstrap,0.3667,0.5092,0.776,"1,2,3,4",7.23,0.9746,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,38,nonparametric_bootstrap,0.3664,0.5097,0.7672,"1,2,3,4",6.87,0.9741,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,39,nonparametric_bootstrap,0.361,0.6847,0.7771,"1,2,3,4",7.57,0.971,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,40,nonparametric_bootstrap,0.367,0.4874,0.7481,"1,2,3,4",7.42,0.9753,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,41,nonparametric_bootstrap,0.9976,0.0631,0.1774,"1,2,3,4",7.05,0.9325,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,42,nonparametric_bootstrap,0.3677,0.4981,0.7545,"1,2,3,4",7.19,0.974,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,43,nonparametric_bootstrap,0.3661,0.5284,0.7574,"1,2,3,4",6.86,0.9764,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,44,nonparametric_bootstrap,0.3655,0.5309,0.7543,"1,2,3,4",6.69,0.9741,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,45,nonparametric_bootstrap,0.9951,0.0447,0.1104,"1,2,3,4",7.46,0.9341,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,46,nonparametric_bootstrap,0.3662,0.5077,0.7494,"1,2,3,4",7.51,0.9745,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,47,nonparametric_bootstrap,0.3672,0.5012,0.7637,"1,2,3,4",7.23,0.9752,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,48,nonparametric_bootstrap,0.3671,0.4879,0.7653,"1,2,3,4",7.12,0.9752,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,49,nonparametric_bootstrap,0.3661,0.5187,0.7541,"1,2,3,4",6.88,0.9759,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,50,nonparametric_bootstrap,0.9933,0.0728,0.159,"1,2,3,4",7.59,0.9362,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,51,nonparametric_bootstrap,0.3652,0.5787,0.7749,"1,2,3,4",7.18,0.9735,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,52,nonparametric_bootstrap,0.3676,0.5073,0.7465,"1,2,3,4",7.47,0.9752,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,53,nonparametric_bootstrap,0.3675,0.5169,0.7694,"1,2,3,4",7.1,0.9742,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,54,nonparametric_bootstrap,0.3677,0.4982,0.7772,"1,2,3,4",7.27,0.975,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,55,nonparametric_bootstrap,0.3665,0.5132,0.781,"1,2,3,4",6.89,0.9747,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,56,nonparametric_bootstrap,0.3666,0.5158,0.8001,"1,2,3,4",7.17,0.9747,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,57,nonparametric_bootstrap,0.3649,0.5383,0.7755,"1,2,3,4",6.62,0.9756,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,58,nonparametric_bootstrap,0.3667,0.5097,0.771,"1,2,3,4",7.04,0.9753,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,59,nonparametric_bootstrap,0.3666,0.5271,0.7596,"1,2,3,4",6.86,0.9763,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,60,nonparametric_bootstrap,0.9924,0.0655,0.1488,"1,2,3,4",6.87,0.9351,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,61,nonparametric_bootstrap,0.3674,0.5169,0.7862,"1,2,3,4",7.15,0.9742,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,62,nonparametric_bootstrap,0.3631,0.6377,0.7586,"1,2,3,4",7.27,0.9716,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,63,nonparametric_bootstrap,0.3665,0.5126,0.7504,"1,2,3,4",6.84,0.9739,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,64,nonparametric_bootstrap,0.3673,0.5413,0.7887,"1,2,3,4",7.12,0.9736,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,65,nonparametric_bootstrap,0.3657,0.5193,0.7662,"1,2,3,4",6.69,0.9754,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,66,nonparametric_bootstrap,0.3666,0.4963,0.778,"1,2,3,4",7.07,0.9763,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,67,nonparametric_bootstrap,0.367,0.485,0.7627,"1,2,3,4",7.4,0.9745,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,68,nonparametric_bootstrap,0.998,0.0592,0.1525,"1,2,3,4",7.1,0.9349,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,69,nonparametric_bootstrap,0.3678,0.5255,0.764,"1,2,3,4",7.63,0.9733,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,70,nonparametric_bootstrap,0.3676,0.5282,0.7812,"1,2,3,4",7.39,0.9739,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,71,nonparametric_bootstrap,0.3635,0.6151,0.7799,"1,2,3,4",6.83,0.9733,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,72,nonparametric_bootstrap,0.3673,0.5189,0.766,"1,2,3,4",7.21,0.9744,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,73,nonparametric_bootstrap,0.9968,0.0457,0.1208,"1,2,3,4",7.51,0.9304,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,74,nonparametric_bootstrap,0.3655,0.5422,0.7726,"1,2,3,4",6.61,0.9744,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,75,nonparametric_bootstrap,0.9979,0.0482,0.1019,"1,2,3,4",7.07,0.9353,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,76,nonparametric_bootstrap,0.3675,0.5043,0.7674,"1,2,3,4",7.16,0.9749,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,77,nonparametric_bootstrap,0.3673,0.5407,0.7704,"1,2,3,4",7.66,0.9741,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,78,nonparametric_bootstrap,0.9982,0.045,0.1017,"1,2,3,4",7.42,0.933,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,79,nonparametric_bootstrap,0.9954,0.0679,0.1272,"1,2,3,4",7.4,0.9344,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,80,nonparametric_bootstrap,0.3674,0.5124,0.8056,"1,2,3,4",7.09,0.9749,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,81,nonparametric_bootstrap,0.3668,0.519,0.7652,"1,2,3,4",6.88,0.9755,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,82,nonparametric_bootstrap,0.3673,0.506,0.7798,"1,2,3,4",7.23,0.9758,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,83,nonparametric_bootstrap,0.3665,0.5111,0.7604,"1,2,3,4",6.87,0.9761,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,84,nonparametric_bootstrap,0.3672,0.5092,0.76,"1,2,3,4",7.64,0.9751,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,85,nonparametric_bootstrap,0.3653,0.5139,0.7845,"1,2,3,4",6.63,0.975,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,86,nonparametric_bootstrap,0.3675,0.522,0.7671,"1,2,3,4",7.09,0.9759,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,87,nonparametric_bootstrap,0.9928,0.0783,0.2416,"1,2,3,4",7.67,0.9332,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,88,nonparametric_bootstrap,0.9944,0.0331,0.0677,"1,2,3,4",7.32,0.9334,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,89,nonparametric_bootstrap,0.3654,0.5305,0.7884,"1,2,3,4",6.74,0.9752,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,90,nonparametric_bootstrap,0.9968,0.0425,0.1214,"1,2,3,4",7.09,0.9327,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,91,nonparametric_bootstrap,0.9965,0.0505,0.1323,"1,2,3,4",6.9,0.9324,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,92,nonparametric_bootstrap,0.9944,0.0249,0.0499,"1,2,3,4",7.49,0.9338,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
strict_earliest_primary,strict_primary,SHARE,1,15721,4,-11357.53,0.9332,0.9737,93,nonparametric_bootstrap,0.9934,0.0343,0.0727,"1,2,3,4",7.3,0.9321,1,,Extended nonparametric bootstrap refits from original complete-domain rows.
